ACCT_NBR,CUST_ID,CANCEL_NO_CONTACT,IS_DIGITAL,ACCT_OPEN_DT,AUM_AMT,DATE_OF_BIRTH,YEARLYINCOMELEVEL,CNTY_CD,TXN_COUNT,TXN_AMT_SUM,TXN_AMT_MEAN,EB_CHECK_SUM,MB_CHECK_SUM,IP_RATE,UUID_RATE,VIRTUAL_ID,DRCR_OUT,DRCR_IN,TX_TIME,CHANNEL_CODE,TRN_CODE,Y
ACCT386,ID360,0,0,15246,9714692,52,25.0,12.0,1,141,141.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3860,ID3623,0,0,18115,13358,26,25.0,12.0,1,64,64.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3861,ID3624,0,1,18010,394014,23,25.0,12.0,23,32003,1391.4347826086957,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,4.0,21.0,2.0,,19,15,0
ACCT3865,ID3628,0,0,15622,59385,28,25.0,12.0,32,178036,5563.625,0.0,1.125,0.1875,0.15625,18.0,16.0,16.0,14.0,15,12,0
ACCT3866,ID3629,0,1,16000,330683,46,126.0,12.0,1,1008,1008.0,0.0,0.0,0.0,0.0,,1.0,,,19,15,0
ACCT3867,ID3630,0,0,9590,53771,76,,12.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3868,ID3631,0,0,9107,10859408,46,350.0,12.0,8,880910,110113.75,0.0,2.125,0.5,0.5,7.0,7.0,1.0,2.0,15,14,0
ACCT3871,ID3634,0,0,8600,32287,73,,12.0,1,117,117.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3872,ID3635,0,1,16525,55447,30,126.0,12.0,14,26379,1884.2142857142858,0.0,0.2857142857142857,0.14285714285714285,0.0,7.0,10.0,4.0,,19,15,0
ACCT3873,ID3636,0,1,16525,20076,37,126.0,12.0,14,282894,20206.714285714286,0.0,2.7142857142857144,0.2857142857142857,0.0,14.0,12.0,2.0,,17,27,0
ACCT3876,ID3639,0,1,15658,146450,34,126.0,12.0,8,76926,9615.75,1.0,1.5,0.25,0.0,6.0,5.0,3.0,,18,15,0
ACCT3877,ID3640,0,0,8835,3329307,48,126.0,12.0,22,357976,16271.636363636364,0.0,0.13636363636363635,0.13636363636363635,0.0,22.0,16.0,6.0,1.0,17,27,0
ACCT3878,ID3641,0,1,18235,39449,21,25.0,12.0,4,21137,5284.25,0.0,4.5,0.0,0.0,4.0,2.0,2.0,2.0,16,11,0
ACCT3879,ID3642,0,0,18128,31516,40,126.0,12.0,4,51488,12872.0,0.0,1.0,0.25,0.0,4.0,2.0,2.0,,15,27,0
ACCT388,ID362,0,1,16346,0,25,25.0,12.0,11,326546,29686.0,0.0,1.8181818181818181,0.0,0.0,11.0,6.0,5.0,,17,25,0
ACCT3880,ID3643,0,0,7218,674325,66,,12.0,2,82630,41315.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,10,6,0
ACCT3881,ID3644,0,1,17726,58036,21,25.0,12.0,22,66660,3030.0,0.0,0.18181818181818182,0.13636363636363635,0.0,7.0,19.0,3.0,3.0,19,15,0
ACCT3882,ID3645,0,1,16115,670478,44,126.0,12.0,49,161736,3300.734693877551,0.0,1.836734693877551,0.16326530612244897,0.10204081632653061,30.0,21.0,28.0,1.0,17,25,0
ACCT3883,ID3646,0,0,9405,2327128,47,126.0,12.0,2,10145,5072.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,10,6,0
ACCT3884,ID3647,0,1,15792,1534,34,126.0,12.0,21,224055,10669.285714285714,0.0,2.9523809523809526,0.0,0.14285714285714285,20.0,14.0,7.0,,17,27,0
ACCT3885,ID3648,0,0,17214,693933,37,126.0,12.0,8,105445,13180.625,0.0,0.75,0.25,0.0,5.0,3.0,5.0,1.0,15,12,0
ACCT389,ID363,0,0,9433,2104616,72,25.0,12.0,2,8737,4368.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,10,6,0
ACCT3890,ID3652,0,0,16013,253838,46,25.0,12.0,2,6176,3088.0,0.0,0.0,0.0,0.0,2.0,,2.0,,10,6,0
ACCT3893,ID3655,0,1,16660,2062,28,25.0,12.0,23,90799,3947.782608695652,0.0,1.6521739130434783,0.43478260869565216,0.0,18.0,15.0,8.0,2.0,17,30,0
ACCT3894,ID3656,0,0,10198,52751,50,126.0,12.0,16,209238,13077.375,0.0,0.0,0.0,0.0,16.0,14.0,2.0,6.0,17,30,0
ACCT3895,ID3657,0,1,18015,26321,58,25.0,12.0,2,2433,1216.5,0.0,1.0,0.0,0.0,2.0,2.0,,1.0,19,15,0
ACCT3896,ID3658,0,0,15527,64640,45,126.0,12.0,23,265801,11556.565217391304,0.0,3.6956521739130435,0.13043478260869565,0.08695652173913043,23.0,21.0,2.0,2.0,15,27,0
ACCT3897,ID3659,0,0,17301,4964131,76,25.0,12.0,1,1422,1422.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3898,ID3660,0,1,17009,21139,60,25.0,12.0,1,2789,2789.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT39,ID35,0,1,16443,74953,30,25.0,12.0,11,188502,17136.545454545456,0.0,1.9090909090909092,0.6363636363636364,0.18181818181818182,10.0,8.0,3.0,3.0,17,15,0
ACCT3900,ID3662,0,0,15880,41,37,25.0,12.0,2,22709,11354.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,9,15,0
ACCT3901,ID3663,0,1,15657,594915,38,126.0,12.0,2,1951,975.5,0.0,0.0,0.0,0.0,,2.0,,,19,15,0
ACCT3902,ID3664,0,1,15658,5480,45,126.0,12.0,14,51781,3698.6428571428573,0.0,1.2857142857142858,0.14285714285714285,0.5714285714285714,13.0,8.0,6.0,3.0,15,15,0
ACCT3903,ID3665,0,1,16000,5167,39,126.0,12.0,2,23035,11517.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT3905,ID3667,0,1,16763,1655252,27,126.0,12.0,7,63926,9132.285714285714,0.0,2.4285714285714284,0.42857142857142855,0.14285714285714285,4.0,6.0,1.0,2.0,18,15,0
ACCT3906,ID3668,0,1,16762,829,37,25.0,12.0,10,17904,1790.4,0.0,0.8,0.4,0.0,10.0,4.0,6.0,,17,25,0
ACCT3908,ID3670,0,0,9527,558148,69,25.0,12.0,3,26028,8676.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10,6,0
ACCT3909,ID3671,0,0,18123,142937,24,126.0,12.0,3,63864,21288.0,0.0,14.0,0.0,0.0,3.0,1.0,2.0,1.0,2,6,0
ACCT391,ID365,0,0,17345,4871421,74,25.0,12.0,1,1104,1104.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3910,ID3672,0,1,15658,745767,39,25.0,12.0,12,264603,22050.25,0.0,1.5,0.08333333333333333,0.0,8.0,6.0,6.0,5.0,15,12,0
ACCT3912,ID3674,0,1,17297,22,25,25.0,12.0,24,30975,1290.625,0.0,6.0,0.25,0.4583333333333333,24.0,15.0,9.0,2.0,17,25,0
ACCT3913,ID3675,0,0,16636,367593,28,126.0,12.0,12,111883,9323.583333333334,0.0,1.4166666666666667,0.5,0.0,12.0,7.0,5.0,1.0,15,27,0
ACCT3914,ID3676,0,1,17728,4044,28,25.0,12.0,3,15196,5065.333333333333,0.0,1.3333333333333333,0.0,0.3333333333333333,3.0,1.0,2.0,,17,25,0
ACCT3915,ID3677,0,1,18009,14264,28,126.0,12.0,1,109803,109803.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT3916,ID3678,0,0,14671,15283,43,25.0,12.0,81,4584908,56603.8024691358,0.0,25.493827160493826,0.7160493827160493,0.8641975308641975,77.0,32.0,49.0,,17,25,1
ACCT3917,ID3679,0,1,15657,10968062,60,126.0,12.0,5,49760,9952.0,1.8,1.6,0.8,0.2,5.0,5.0,,,18,27,0
ACCT3918,ID3680,0,1,16272,6298,42,25.0,12.0,8,5070750,633843.75,0.0,0.875,0.0,0.125,8.0,2.0,6.0,1.0,17,25,1
ACCT3919,ID3681,0,1,16115,4710,32,126.0,12.0,8,76297,9537.125,0.0,0.5,0.0,0.0,8.0,6.0,2.0,1.0,19,15,0
ACCT392,ID366,0,0,10470,231515,56,,12.0,5,387343,77468.6,0.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0,13,42,0
ACCT3920,ID3682,0,0,10427,491608,54,,12.0,2,20062,10031.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,10,6,0
ACCT3922,ID3684,0,1,16763,75,24,25.0,12.0,4,199980,49995.0,0.0,14.0,1.0,0.0,4.0,2.0,2.0,,17,25,0
ACCT3923,ID3685,0,0,18086,3207,39,126.0,12.0,1,60,60.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3924,ID3686,0,1,17778,656451,43,126.0,12.0,5,564462,112892.4,0.0,8.4,0.2,0.0,5.0,,5.0,,17,25,0
ACCT3926,ID3688,0,0,18074,8461352,56,350.0,12.0,1,64,64.0,2.0,0.0,1.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3927,ID3688,0,0,18074,8461352,56,350.0,12.0,2,39,19.5,1.0,0.0,0.5,0.0,2.0,,2.0,2.0,10,6,0
ACCT3928,ID3688,0,0,18074,8461352,56,350.0,12.0,1,97,97.0,2.0,0.0,1.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3929,ID3689,0,1,15657,9349,30,25.0,12.0,15,400301,26686.733333333334,0.0,2.4,0.06666666666666667,0.3333333333333333,12.0,13.0,2.0,,18,27,0
ACCT393,ID367,1,0,6866,1118387,56,350.0,12.0,3,246158,82052.66666666667,0.0,0.0,0.0,0.0,3.0,,3.0,2.0,2,41,0
ACCT3931,ID3691,0,1,15657,24,35,126.0,12.0,17,12650,744.1176470588235,0.0,11.882352941176471,0.6470588235294118,0.8823529411764706,17.0,9.0,8.0,2.0,18,27,0
ACCT3932,ID3692,0,1,17298,468384,28,25.0,12.0,23,317108,13787.304347826086,0.0,1.7826086956521738,0.43478260869565216,0.30434782608695654,15.0,9.0,14.0,2.0,18,12,0
ACCT3933,ID3693,0,0,8596,27870,57,,12.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3934,ID3694,0,0,14606,17802,62,750.0,12.0,64,603488,9429.5,0.0,0.09375,0.25,0.0,64.0,43.0,21.0,56.0,13,44,0
ACCT3935,ID3695,0,1,16000,130175,33,25.0,12.0,3,22010,7336.666666666667,0.0,6.0,1.0,0.0,3.0,3.0,,,18,27,0
ACCT3936,ID3696,0,0,18103,14843339,52,350.0,12.0,1,2829,2829.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3937,ID3697,0,0,8800,16060,48,,12.0,22,2461,111.86363636363636,0.0,0.0,0.18181818181818182,0.0,2.0,20.0,2.0,1.0,19,15,0
ACCT3938,ID3698,0,0,10065,3307969,65,225.0,12.0,3,11219,3739.6666666666665,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,10,6,0
ACCT3939,ID3699,0,0,16021,2543631,74,25.0,12.0,1,689,689.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT394,ID368,0,1,16762,0,36,126.0,12.0,2,12446,6223.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,,17,24,0
ACCT3940,ID3700,0,1,17297,762,22,25.0,12.0,21,119394,5685.428571428572,0.0,4.428571428571429,0.7619047619047619,0.09523809523809523,19.0,16.0,5.0,8.0,16,27,0
ACCT3943,ID3703,0,0,18074,6155785,51,126.0,12.0,2,731,365.5,3.5,0.0,0.0,0.0,2.0,,2.0,2.0,10,6,0
ACCT3944,ID3704,0,0,10457,2810143,50,25.0,12.0,3,26186,8728.666666666666,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,16,6,0
ACCT3948,ID3706,0,1,16763,52248,30,25.0,12.0,5,9955,1991.0,0.0,3.2,0.0,0.0,5.0,2.0,3.0,1.0,17,25,0
ACCT3949,ID3707,0,1,16661,10,30,25.0,12.0,2,23730,11865.0,0.0,1.5,0.5,0.0,2.0,1.0,1.0,1.0,16,20,0
ACCT395,ID369,0,1,15658,409553,45,25.0,12.0,2,57122,28561.0,0.0,1.0,0.5,0.0,2.0,1.0,1.0,,16,20,0
ACCT3950,ID3708,0,1,16346,139911,43,126.0,12.0,11,89905,8173.181818181818,0.0,1.4545454545454546,0.0,0.0,8.0,10.0,1.0,,18,27,0
ACCT3952,ID3710,0,0,18157,25729,28,25.0,12.0,1,51,51.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3953,ID3711,0,1,17779,403024,26,25.0,12.0,39,201311,5161.820512820513,0.0,0.2564102564102564,0.0,0.0,39.0,37.0,2.0,14.0,19,15,0
ACCT3954,ID3712,0,1,17297,505,43,126.0,12.0,2,5490,2745.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT3958,ID3716,0,0,17199,2074911,59,,12.0,1,711,711.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3959,ID3716,0,0,17199,2074911,59,,12.0,1,711,711.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3960,ID3717,0,0,7288,962070,60,,12.0,2,24728,12364.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,10,6,0
ACCT3963,ID3720,0,0,14888,2037361,40,25.0,12.0,1,414,414.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3964,ID3721,0,0,10294,81080,33,25.0,12.0,1,12,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3967,ID3724,0,0,16636,1127,25,25.0,12.0,14,170222,12158.714285714286,0.0,0.8571428571428571,0.35714285714285715,0.0,13.0,8.0,6.0,1.0,17,27,0
ACCT3968,ID3725,0,1,16762,226762,36,25.0,12.0,5,89384,17876.8,0.0,1.0,0.2,0.0,5.0,2.0,3.0,2.0,10,12,0
ACCT3969,ID3726,0,1,17644,0,33,25.0,12.0,7,107840,15405.714285714286,0.0,2.0,0.0,0.14285714285714285,4.0,4.0,3.0,1.0,17,15,0
ACCT397,ID371,0,1,18235,9225,18,25.0,12.0,1,3011,3011.0,0.0,0.0,0.0,0.0,1.0,,1.0,,17,24,0
ACCT3970,ID3727,0,0,14483,41537,24,25.0,12.0,3,129998,43332.666666666664,0.0,0.0,0.0,0.0,3.0,,3.0,,17,24,0
ACCT3971,ID3728,0,0,17821,1350266,40,126.0,12.0,1,159,159.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3972,ID3729,0,0,15883,333768,42,25.0,12.0,1,218,218.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT3973,ID3730,0,0,14859,630293,39,25.0,12.0,15,120298,8019.866666666667,0.0,0.6666666666666666,0.06666666666666667,0.3333333333333333,14.0,8.0,7.0,3.0,17,25,0
ACCT3975,ID3732,0,0,8751,4834,69,,12.0,3,32379,10793.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,10,6,0
ACCT3977,ID3734,0,1,15657,69087,39,126.0,12.0,1,12500,12500.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT3978,ID3735,0,0,17158,78608,52,25.0,12.0,4,20210,5052.5,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,10,44,0
ACCT398,ID372,0,1,18235,12401,32,126.0,12.0,10,208931,20893.1,0.0,0.2,0.0,0.0,10.0,5.0,5.0,8.0,13,44,0
ACCT3980,ID3737,0,0,15300,13722,42,25.0,12.0,3,1871,623.6666666666666,0.0,0.0,0.0,0.0,3.0,,3.0,,17,25,0
ACCT3981,ID3738,0,1,16248,23817,43,126.0,12.0,7,82154,11736.285714285714,0.0,2.2857142857142856,0.2857142857142857,0.0,6.0,5.0,2.0,1.0,19,15,0
ACCT3982,ID3739,0,1,15656,1,41,25.0,12.0,1,1204,1204.0,0.0,1.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT3983,ID3740,0,0,14701,187769,42,126.0,12.0,40,853398,21334.95,0.0,0.0,0.4,0.15,40.0,22.0,18.0,37.0,13,44,0
ACCT3984,ID3741,0,1,16443,74424,43,25.0,12.0,3,89788,29929.333333333332,0.0,0.6666666666666666,0.0,0.0,3.0,1.0,2.0,,17,25,0
ACCT3985,ID3742,0,0,15994,279,32,25.0,12.0,27,103700,3840.740740740741,0.0,2.185185185185185,0.1111111111111111,0.2222222222222222,25.0,19.0,8.0,1.0,17,27,0
ACCT3986,ID3743,0,1,16762,15652,29,25.0,12.0,27,142581,5280.777777777777,0.0,1.1851851851851851,0.4444444444444444,0.0,21.0,18.0,9.0,5.0,18,27,0
ACCT3989,ID3746,0,1,15658,84,39,25.0,12.0,3,10347,3449.0,0.0,0.3333333333333333,0.0,0.0,3.0,2.0,1.0,,16,20,0
ACCT3991,ID3748,0,1,16248,1981329,49,350.0,12.0,13,147494,11345.692307692309,0.7692307692307693,2.076923076923077,0.6153846153846154,0.38461538461538464,13.0,12.0,1.0,6.0,16,27,0
ACCT3994,ID3750,0,0,18264,45004,23,25.0,12.0,11,42410,3855.4545454545455,0.0,0.6363636363636364,0.0,0.18181818181818182,9.0,8.0,3.0,3.0,17,25,0
ACCT3996,ID3752,0,1,16444,38329,31,126.0,12.0,1,7026,7026.0,0.0,2.0,0.0,0.0,1.0,1.0,,1.0,18,27,0
ACCT3997,ID3753,0,1,15658,8691,32,25.0,12.0,5,15570,3114.0,0.0,1.8,0.0,0.0,5.0,3.0,2.0,,17,25,0
ACCT3998,ID3754,0,0,17169,3330539,62,25.0,12.0,1,16941,16941.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT3999,ID3755,0,0,17065,117280,69,25.0,12.0,42,2137689,50897.357142857145,0.0,0.0,0.0,0.0,42.0,22.0,20.0,34.0,13,42,0
ACCT4,ID1,0,0,17359,56019182,43,350.0,12.0,1,1422,1422.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT40,ID36,0,1,17906,4263,45,126.0,12.0,10,4709,470.9,0.0,0.2,0.2,0.0,8.0,8.0,2.0,2.0,19,15,0
ACCT4000,ID3756,0,1,17781,15109,23,25.0,12.0,11,17076,1552.3636363636363,0.0,0.8181818181818182,0.36363636363636365,0.0,11.0,7.0,4.0,6.0,16,47,0
ACCT4001,ID3757,0,1,18235,0,20,25.0,12.0,6,7117,1186.1666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,5.0,3.0,3.0,1.0,17,25,0
ACCT4002,ID3758,0,1,18012,55924,72,25.0,12.0,1,84,84.0,0.0,0.0,0.0,0.0,1.0,1.0,,,19,15,0
ACCT4003,ID3759,0,1,18235,1948544,54,126.0,12.0,3,60132,20044.0,0.0,3.3333333333333335,1.0,0.0,3.0,1.0,2.0,,15,12,0
ACCT4007,ID3763,0,0,15775,9790,27,25.0,12.0,19,119524,6290.736842105263,0.0,6.157894736842105,0.42105263157894735,0.47368421052631576,17.0,9.0,10.0,7.0,15,25,0
ACCT401,ID374,0,1,15656,3521590,34,25.0,12.0,6,14776,2462.6666666666665,0.0,0.6666666666666666,0.0,0.0,6.0,3.0,3.0,3.0,10,42,0
ACCT4010,ID3766,0,0,16231,32065630,46,126.0,12.0,1,283,283.0,0.0,6.0,1.0,1.0,1.0,,1.0,1.0,10,6,0
ACCT4011,ID3767,0,0,9379,374207,55,,12.0,1,418,418.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT4012,ID3768,1,0,15447,168390,31,126.0,12.0,3,10245,3415.0,0.0,0.0,0.0,0.0,3.0,,3.0,2.0,10,6,0
ACCT4013,ID3769,0,1,16000,12540,38,126.0,12.0,2,31816,15908.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT4014,ID3770,0,1,18235,6204,44,126.0,12.0,2,6022,3011.0,0.0,56.0,1.0,1.0,2.0,1.0,1.0,2.0,18,12,0
ACCT4016,ID3772,0,1,15658,176769,38,126.0,12.0,5,18517,3703.4,0.0,1.0,0.2,0.2,5.0,5.0,,2.0,16,27,0
ACCT4017,ID3773,0,1,16000,9035,33,126.0,12.0,4,80609,20152.25,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,17,25,0
ACCT4018,ID3774,0,1,16115,444137,30,126.0,12.0,17,175431,10319.470588235294,0.0,1.7058823529411764,0.8235294117647058,0.0,13.0,9.0,8.0,1.0,17,30,0
ACCT4019,ID3775,0,0,18100,102,19,25.0,12.0,44,21155,480.79545454545456,0.0,1.5227272727272727,0.09090909090909091,0.09090909090909091,44.0,26.0,18.0,18.0,17,25,0
ACCT402,ID375,0,1,17298,164255,37,25.0,12.0,29,276982,9551.103448275862,0.0,0.6206896551724138,0.1724137931034483,0.10344827586206896,28.0,19.0,10.0,,19,15,0
ACCT4021,ID3777,0,1,16115,55817,35,126.0,12.0,12,116856,9738.0,0.0,0.8333333333333334,0.0,0.0,10.0,3.0,9.0,,17,25,0
ACCT4022,ID3778,0,1,17780,42808,41,25.0,12.0,1,6913,6913.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT4023,ID3779,0,1,15658,313,38,25.0,12.0,6,106401,17733.5,0.0,3.5,0.5,0.0,6.0,4.0,2.0,,16,20,0
ACCT4026,ID3782,0,1,16115,61434,40,350.0,12.0,14,152798,10914.142857142857,0.0,1.4285714285714286,0.2857142857142857,0.14285714285714285,13.0,7.0,7.0,,17,25,0
ACCT4027,ID3783,0,0,17205,3533,29,25.0,12.0,19,78708,4142.526315789473,0.0,0.3157894736842105,0.47368421052631576,0.2631578947368421,15.0,13.0,6.0,7.0,16,47,0
ACCT4028,ID3784,0,0,18078,10191,38,126.0,12.0,3,24121,8040.333333333333,0.0,0.0,0.0,0.0,3.0,2.0,1.0,,17,30,0
ACCT4029,ID3785,0,1,16346,271312,38,350.0,12.0,2,31155,15577.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT403,ID376,0,1,15657,9763,29,25.0,12.0,3,25960,8653.333333333334,0.0,2.0,0.0,0.0,3.0,2.0,1.0,,10,15,0
ACCT4030,ID3786,0,1,18142,15357,44,126.0,12.0,5,91459,18291.8,0.0,1.2,0.2,0.0,5.0,3.0,2.0,,18,27,0
ACCT4032,ID3788,1,0,10633,30129,42,126.0,12.0,27,141679,5247.37037037037,0.0,4.037037037037037,0.5555555555555556,0.0,27.0,25.0,2.0,1.0,15,27,0
ACCT4033,ID3789,0,1,16346,175537,45,25.0,12.0,2,7096,3548.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,,16,12,0
ACCT4034,ID3790,0,1,18012,10355,42,126.0,12.0,18,6206,344.77777777777777,0.0,0.2222222222222222,0.05555555555555555,0.0,18.0,17.0,1.0,,19,15,0
ACCT4035,ID3791,0,1,16660,81458,36,126.0,12.0,6,66249,11041.5,0.0,1.0,0.0,0.0,6.0,5.0,1.0,1.0,18,27,0
ACCT4036,ID3792,0,0,9017,35720,71,,12.0,10,10681,1068.1,0.0,0.0,0.0,0.0,10.0,7.0,3.0,9.0,16,43,0
ACCT4037,ID3793,0,1,16444,7823,30,126.0,12.0,4,44547,11136.75,0.0,4.5,0.25,0.0,4.0,2.0,2.0,1.0,16,20,0
ACCT4038,ID3794,0,0,16211,4053685,81,25.0,12.0,1,853,853.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT404,ID377,0,1,17644,71694,21,126.0,12.0,43,21060,489.7674418604651,0.0,0.09302325581395349,0.046511627906976744,0.0,43.0,39.0,4.0,39.0,16,47,0
ACCT4040,ID3796,0,1,16308,368359,36,25.0,12.0,4,28744,7186.0,0.0,1.75,0.5,0.0,4.0,4.0,,,15,27,0
ACCT4041,ID3797,0,1,17009,4853,29,25.0,12.0,6,7509,1251.5,0.0,1.1666666666666667,0.0,0.0,5.0,3.0,3.0,,17,25,0
ACCT4042,ID3798,0,0,11838,1492759,54,25.0,12.0,2,120,60.0,0.0,0.0,0.0,0.0,2.0,,2.0,1.0,10,6,0
ACCT4043,ID3799,0,1,15792,3933,39,25.0,12.0,7,43594,6227.714285714285,0.0,1.5714285714285714,0.2857142857142857,0.0,6.0,5.0,2.0,,18,27,0
ACCT4044,ID3800,0,1,17778,55192,41,25.0,12.0,2,4924,2462.0,0.0,0.0,0.0,0.0,2.0,2.0,,,9,15,0
ACCT4045,ID3801,0,0,9466,36601,48,,12.0,1,132,132.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT4046,ID3802,0,1,15790,53338,40,126.0,12.0,10,131130,13113.0,0.0,1.6,0.2,0.0,8.0,8.0,2.0,5.0,18,27,0
ACCT4047,ID3803,0,1,18009,0,27,25.0,12.0,3,60248,20082.666666666668,0.0,2.0,0.3333333333333333,0.0,3.0,1.0,2.0,,17,25,0
ACCT4048,ID3804,0,0,15882,190112,28,25.0,12.0,4,65151,16287.75,0.0,0.5,0.0,0.5,4.0,2.0,2.0,,15,6,0
ACCT4049,ID3805,0,0,8987,263366,59,126.0,12.0,9,121976,13552.888888888889,0.2222222222222222,0.0,0.0,0.0,8.0,6.0,3.0,4.0,10,44,0
ACCT405,ID378,0,1,16115,11601,35,25.0,12.0,4,46164,11541.0,0.0,1.75,0.0,0.0,4.0,2.0,2.0,1.0,16,11,0
ACCT4050,ID3806,0,0,7501,10280034,61,126.0,12.0,6,168602,28100.333333333332,0.8333333333333334,3.5,0.3333333333333333,0.0,6.0,5.0,1.0,,15,27,0
ACCT4051,ID3807,0,0,17273,2672335,77,,12.0,1,297,297.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT4052,ID3808,0,0,9329,1190166,54,25.0,12.0,47,3265701,69483.0,0.425531914893617,0.2553191489361702,0.0425531914893617,0.2765957446808511,43.0,13.0,34.0,22.0,4,12,0
ACCT4054,ID3810,0,1,16443,15551,62,25.0,12.0,3,22081,7360.333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,2.0,1.0,,18,15,0
ACCT4055,ID3811,0,0,10522,167715,54,126.0,12.0,3,51943,17314.333333333332,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,16,20,0
ACCT4056,ID3812,0,1,16443,6650,34,25.0,12.0,9,31598,3510.8888888888887,0.0,1.5555555555555556,0.4444444444444444,0.2222222222222222,9.0,6.0,3.0,2.0,18,27,0
ACCT4057,ID3813,0,1,18235,88047,29,25.0,12.0,1,100,100.0,0.0,1.0,1.0,0.0,1.0,,1.0,,16,42,0
ACCT4058,ID3814,0,1,16660,317999,68,25.0,12.0,18,105624,5868.0,0.0,0.3333333333333333,0.0,0.0,10.0,10.0,8.0,,17,28,0
ACCT4059,ID3815,0,1,17778,239491,48,25.0,12.0,9,122870,13652.222222222223,0.6666666666666666,1.2222222222222223,0.2222222222222222,0.0,3.0,7.0,2.0,,19,15,0
ACCT406,ID379,0,0,10001,512878,54,126.0,12.0,9,476448,52938.666666666664,0.0,5.111111111111111,0.4444444444444444,0.3333333333333333,7.0,8.0,1.0,,15,27,0
ACCT4060,ID3816,0,1,16346,1920,31,25.0,12.0,7,184621,26374.428571428572,0.0,0.2857142857142857,0.14285714285714285,0.0,7.0,3.0,4.0,,17,25,0
ACCT4061,ID3817,0,1,16000,0,32,25.0,12.0,6,146275,24379.166666666668,0.0,1.6666666666666667,0.0,0.0,6.0,3.0,3.0,,17,29,0
ACCT4062,ID3818,0,0,18103,15577985,50,350.0,12.0,1,141,141.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
